"ph","Hardness","Solids","Chloramines","Sulfate","Conductivity","Organic_carbon","Trihalomethanes","Turbidity","Potability"
9.831402,263.63272,13345.369,6.5669284,295.77423,462.43973,12.002323,76.02137,3.311808,0.0
6.5284796,176.93968,18533.338,6.0832677,336.29642,491.47794,13.531263,96.94411,4.0632763,0.0
4.0914116,146.78993,24252.459,7.254981,282.6935,482.2944,10.611555,70.06944,5.952325,0.0
NULL,197.71219,12962.39,6.476584,362.72195,503.843,18.892393,80.34635,3.5008488,0.0
NULL,232.8644,32600.43,6.7026715,343.5987,447.39468,13.900089,52.892086,3.165391,0.0
NULL,192.61766,36520.66,7.45897,NULL,474.1479,16.986366,82.4402,4.3239894,0.0
6.175165,193.28261,32875.19,10.896663,337.50623,414.902,12.997823,69.86738,3.3413694,0.0
8.736126,257.23132,12726.299,10.326557,356.41544,506.37595,11.337488,69.42571,3.3685327,0.0
8.240946,245.09082,18001.459,9.367419,350.61496,344.0569,13.90471,NULL,4.6662955,0.0
9.152285,229.5404,24560.701,7.0423265,372.69446,395.40436,14.253307,40.974354,3.792777,0.0
NULL,208.8377,11609.997,6.44528,NULL,407.0174,7.070771,76.38352,3.8134356,0.0
6.3175764,143.29996,22577.818,5.6900783,338.8972,573.81476,15.315515,48.97389,3.3990479,0.0
5.6921244,165.90628,22396.209,6.6826916,309.1216,530.0725,11.472015,NULL,4.6823907,0.0
NULL,201.83372,29508.492,3.9296238,325.06125,428.6614,8.819491,76.37376,4.1153207,0.0
NULL,139.95535,31421.145,6.627705,346.44116,378.7711,17.544485,54.798767,4.5361814,0.0
7.1914935,175.46078,34933.785,5.4275327,332.19604,411.3021,11.665995,60.281933,4.320684,0.0
7.3811088,188.31438,12320.513,5.493514,343.23962,475.30188,17.826838,38.337345,4.3427377,0.0
6.1725173,187.78702,10498.635,7.722561,322.52103,467.09042,21.233978,68.16364,4.129985,0.0
9.076318,215.91272,14153.644,5.0200267,333.4992,311.79703,10.776321,69.11459,3.4369857,0.0
8.854119,222.9652,19258.803,5.696064,395.72855,467.08844,10.454029,73.77901,3.4613504,0.0
6.76806,179.806,23793.031,5.332099,333.19818,461.53046,13.557382,60.57124,4.145807,0.0
NULL,207.05911,30573.066,4.4381967,341.88568,393.51324,15.564636,81.42152,3.1096957,0.0
8.543217,183.90787,33037.35,2.7267656,358.55646,631.4986,17.333153,68.18323,2.8478754,0.0
9.564853,251.80667,17156.336,6.2531796,346.7052,410.32242,18.627125,82.95587,3.1828053,0.0
5.499788,150.0761,43195.473,6.570596,322.51657,287.28607,11.230409,71.82128,3.6682205,0.0
5.1959205,175.15715,33473.113,8.40745,319.25363,484.27988,16.812767,94.35696,5.3759017,0.0
7.2839136,197.60213,23112.504,9.50281,332.33197,449.3617,14.4585905,70.00022,3.5718625,0.0
5.87244,185.40398,14343.423,9.690213,333.56458,409.11353,14.74124,64.18372,3.7410672,0.0
5.7357235,158.31874,25363.016,7.7286015,377.5433,568.3047,13.626624,75.95234,4.7329535,0.0
6.158424,176.03145,26369.027,9.771212,347.89374,453.706,13.254689,61.057777,5.0804977,0.0
7.2943645,191.77362,41569.953,5.311112,321.32056,342.50137,13.792535,54.463524,3.3365824,0.0
7.054267,212.42912,7450.074,8.72711,NULL,396.0528,11.383953,75.21934,4.780616,0.0
NULL,199.94221,25973.326,6.490994,336.04074,344.97037,12.640414,46.854523,3.1517677,0.0
3.1487124,142.27208,23257.209,8.279275,293.1608,391.8413,8.9235935,68.31661,3.465638,0.0
5.6652665,162.89008,31883.01,8.312484,350.68173,550.81757,15.632268,72.45738,4.5718236,0.0
8.310939,245.7196,7929.505,8.83239,373.46353,348.61853,14.105871,84.74057,4.40856,0.0
7.0960984,206.82782,24548.598,5.3798604,NULL,365.40082,12.49519,79.295425,4.56976,0.0
7.9571137,199.1075,20425.766,8.171995,380.0782,333.15652,14.53785,62.246357,3.7298734,0.0
7.4002385,218.82481,8136.072,6.286358,310.76117,518.7328,15.186342,50.837013,4.88012,0.0
9.73462,244.92867,18976.232,4.7459702,330.6358,383.94754,14.897001,NULL,3.506503,0.0
8.037761,199.21397,40368.42,7.307411,NULL,293.83347,14.254683,68.76342,3.572519,0.0
NULL,250.57268,24538.438,7.287605,345.10995,426.10373,13.984156,60.15973,6.099632,0.0
5.681811,151.08594,26373.496,5.651589,NULL,468.4726,8.623795,102.246445,5.3751564,0.0
8.394509,224.34715,23961.504,4.724373,337.40634,476.57947,17.213676,64.97596,3.712473,0.0
8.528292,227.6862,27352.344,7.676323,349.99576,388.13776,12.611736,80.18607,4.5969234,0.0
6.238054,178.29805,21919.594,7.085377,335.85837,287.57294,17.459888,46.95327,3.848307,0.0
5.8706155,186.17838,18909.846,8.494235,328.7473,427.18253,13.300024,52.16242,3.7287853,0.0
6.4337263,176.85712,26755.719,6.5334687,316.54147,505.122,21.319607,60.126343,3.1179183,0.0
6.069364,200.91626,9323.219,9.387523,325.46698,450.44135,12.42338,73.914024,4.914809,0.0
6.660462,229.33932,9632.731,11.29939,326.15704,439.1213,21.157991,40.096695,3.673136,0.0
7.5061116,188.22182,31920.584,5.7143116,334.24332,436.397,15.220966,43.360493,4.7440066,0.0
5.8951454,192.04137,14704.906,7.905769,305.80774,429.76624,15.018138,44.887596,5.0752144,0.0
6.449237,218.90729,12812.557,10.908687,NULL,421.29684,8.010421,79.08553,4.065148,0.0
8.550526,209.68246,22377.273,2.654491,322.15604,413.67358,12.99676,42.98985,4.5919976,0.0
7.1226373,183.40265,31295.902,4.4250264,NULL,411.61606,14.066057,77.18579,3.750447,0.0
8.558663,214.10733,38767.758,6.6081,310.01495,382.62228,15.896958,57.196827,2.5906355,0.0
4.6243043,121.036316,22981.75,8.297074,372.03735,260.56616,13.05403,66.55347,3.4242501,0.0
NULL,143.0991,19290.568,6.084325,370.86954,486.0593,13.924731,63.802303,4.117288,0.0
6.0913825,192.12105,17279.963,8.927043,NULL,413.24832,12.739819,85.02703,5.0755196,0.0
9.658662,240.34882,20269.73,7.050729,374.18167,567.7843,15.587206,55.835964,4.6393867,0.0
8.115624,200.09901,15513.013,6.0461106,NULL,421.06033,8.320276,53.775593,4.408812,0.0
NULL,209.16452,7845.4727,7.669132,433.6943,421.62524,16.35222,NULL,4.4546413,0.0
6.9148684,206.24994,10343.379,7.771206,324.38318,521.3207,16.17373,68.24695,2.9886115,0.0
7.3379245,188.7993,24266.518,6.84485,326.2547,500.38647,13.373369,65.90906,3.9355137,0.0
7.766114,212.31767,24145.387,7.9258866,364.08142,464.10858,15.465257,70.10584,4.3999023,0.0
8.433975,240.07793,10823.301,8.418959,317.30136,426.17526,8.077156,49.270115,3.1677125,0.0
6.891549,184.07463,13376.681,6.8664346,333.80246,508.68115,16.586205,81.71285,4.9589367,0.0
5.946161,190.55157,12767.656,8.939748,323.74283,499.9375,12.41543,54.09558,4.903632,0.0
6.3638363,207.42244,9844.702,9.765921,320.63074,466.59253,19.156261,58.265305,4.0389833,0.0
5.3317995,149.95505,19693.906,7.1461396,336.0119,285.99805,14.298579,46.11376,4.734874,0.0
NULL,232.60016,10634.059,7.558162,334.04996,542.2114,14.013541,85.215096,4.799013,0.0
8.466014,224.17494,22523.125,6.668868,286.9439,330.0447,17.744095,77.8178,3.9466205,0.0
7.426274,192.14525,36990.957,5.1011586,NULL,590.5072,18.73638,24.734226,4.3633356,0.0
11.219134,237.58267,21871.785,3.074316,NULL,374.02167,15.804451,64.48638,5.7495856,0.0
5.7085176,187.08176,12193.611,8.288505,351.57327,577.40283,14.357648,NULL,3.3442848,0.0
6.559628,152.11522,22624.035,7.7611084,387.5188,393.8204,10.107463,55.28667,3.664463,0.0
5.606315,190.33527,12308.233,8.548754,311.68018,399.6065,18.52432,67.22634,3.7487404,0.0
NULL,183.21991,20311.402,6.7908974,381.459,344.96707,11.138459,71.7046,3.887362,0.0
NULL,187.01918,28988.703,5.5880127,333.21906,478.77307,15.011415,69.80513,3.6668696,0.0
NULL,223.89041,8722.153,8.569451,NULL,375.14227,15.430847,64.56414,3.4402995,0.0
7.5393376,227.31613,12610.937,9.507585,345.13922,343.2427,12.76907,82.82628,5.1141286,0.0
8.849703,197.77905,20129.36,5.1824355,329.5021,356.4767,11.882861,45.706795,2.9876716,0.0
7.6827626,211.66385,12723.342,6.672341,380.94562,360.10745,14.175317,69.94968,5.0443063,0.0
NULL,172.9682,24445.988,7.032643,NULL,571.6289,11.549877,56.499207,4.7253475,0.0
6.448191,181.58989,18460.68,8.727866,NULL,353.60428,13.9394245,73.99054,3.9322102,0.0
10.199412,256.70435,28703.752,7.940595,326.46268,552.1622,8.802847,NULL,4.384868,0.0
7.7661867,223.05783,14945.296,6.0268164,NULL,482.40625,6.7477612,83.18675,3.6742253,0.0
NULL,191.30136,17540.576,8.779726,NULL,323.8121,19.072826,61.56033,4.129301,0.0
9.7565775,244.46135,17940.1,7.149053,NULL,337.71356,23.667667,73.23347,3.7490094,0.0
NULL,159.3994,61227.195,3.7135935,312.97626,377.06796,17.246698,82.197235,3.8608067,0.0
6.406798,182.88513,17851.064,7.462758,332.48672,398.77975,17.301617,64.07024,4.5739684,0.0
NULL,253.05438,28864.91,8.524371,364.74948,479.69977,15.823074,70.75819,4.6970406,0.0
8.445219,228.52286,28966.568,6.1798553,NULL,361.70535,14.55422,60.61223,4.400706,0.0
4.137045,116.33828,17101.951,8.65221,322.89224,360.64807,7.848313,70.977,4.327356,0.0
7.675914,233.30077,23673.102,8.407497,NULL,232.61362,18.459408,60.99359,5.0404606,0.0
NULL,243.68256,20976.791,6.5022573,350.4499,487.5565,10.45163,84.17885,3.5584447,0.0
5.701101,170.4963,17121.506,9.536012,374.77588,378.87384,10.97215,63.293297,5.9567537,0.0
6.3765764,177.51,41243.04,6.6699204,NULL,486.80606,13.4907875,65.366394,4.1615853,0.0
5.5177374,190.66992,17638.322,10.525858,NULL,461.929,12.531684,44.887844,4.523106,0.0
3.8546176,131.39626,19639.797,7.7535024,305.3829,456.51227,16.864721,81.52612,4.290435,0.0
7.5580764,253.84091,16642.885,11.224395,NULL,555.933,15.154628,81.74609,4.1690054,0.0
7.3874335,214.29303,11694.636,9.27368,375.50558,356.80585,15.184509,80.23117,3.8305774,0.0
7.7634153,193.72112,20019.262,8.344391,373.59778,375.07288,11.43598,28.993637,4.1135364,0.0
NULL,205.55185,24820.492,7.2268777,329.4044,386.30756,9.223072,69.703026,4.25222,0.0
7.5093503,192.46796,17045.6,8.815845,346.74182,266.35776,15.930051,83.26253,4.321856,0.0
NULL,119.88581,22331.238,8.051538,351.16144,472.0641,16.642815,62.64709,4.6593947,0.0
5.0572705,155.48773,19003.965,6.2508936,305.8498,518.1018,15.772438,97.19907,4.432271,0.0
5.830542,165.46703,30021.258,8.433097,334.39777,494.1545,16.666613,69.58025,5.1921167,0.0
5.8596907,163.4969,19231.033,6.5416813,339.3715,468.37695,19.749079,61.79098,2.7473328,0.0
8.891674,184.86961,41801.44,3.409576,337.04712,461.0768,13.715504,42.07812,4.522599,0.0
10.154219,244.20938,24755.96,4.7113504,299.79752,387.58942,15.363599,70.82324,3.7308993,0.0
NULL,227.43266,32102.191,3.6468475,321.67108,433.2765,11.690091,57.04969,3.5810368,0.0
7.6831565,221.57535,25475.885,9.914966,NULL,372.80392,12.05444,51.8925,4.781323,0.0
7.455541,225.31415,16242.061,8.2041025,350.1081,331.67383,13.114965,60.162148,2.9303646,0.0
NULL,217.94498,37820.047,8.299339,NULL,367.57007,15.421034,36.446613,2.99478,0.0
4.8118324,150.45128,27547.807,7.569544,296.0022,521.5616,16.295837,44.28855,2.860993,0.0
5.7201366,182.44016,13463.853,8.253966,NULL,401.5095,13.361777,52.952904,3.5132556,0.0
9.961503,276.69977,18743.223,9.16074,361.22116,457.55154,21.56449,93.74033,5.2155905,0.0
3.230973,120.785446,13691.095,6.8359513,328.2403,261.4352,18.40614,54.852123,3.2819207,0.0
10.188433,286.568,7105.801,9.840541,321.68607,437.87952,12.871599,78.732056,4.6352434,0.0
6.2629075,185.98265,5157.0537,7.804391,338.19537,570.28827,14.601443,NULL,4.594919,0.0
7.3998113,229.77626,28630.955,8.711706,302.31577,437.3669,11.927552,78.57644,3.8037238,0.0
9.271668,256.2734,26912.229,5.7667804,274.64612,467.75232,12.376686,89.90495,3.7442036,0.0
4.7041836,169.94391,7028.84,8.987042,317.8298,289.53754,8.069436,63.664948,4.138994,0.0
8.654793,218.17265,14799.312,6.1640487,366.14798,416.87033,8.954519,72.62028,5.148138,0.0
8.018772,228.11147,27405.316,6.49136,NULL,494.62045,8.716667,56.18885,4.356279,0.0
8.1893635,229.6085,13197.566,6.007956,334.0543,605.46576,14.861377,103.32285,3.688298,0.0
9.341092,230.43005,18254.111,6.113974,NULL,294.58282,12.908754,91.85653,4.5987864,0.0
NULL,228.252,18593.223,5.905207,NULL,475.29575,13.6726465,54.49247,4.1228504,0.0
4.89196,153.50623,9559.548,7.8470664,349.8244,496.87283,11.4576235,61.11053,3.90427,0.0
6.056818,211.76588,4440.2773,9.507303,NULL,316.92178,17.766397,53.54119,3.3580608,0.0
5.6551175,146.76202,19271.902,6.391439,316.49564,469.895,11.971416,62.004562,4.401152,0.0
7.8902636,164.70804,17645.064,7.14136,NULL,634.1181,21.977158,33.279297,4.636739,0.0
11.90774,298.0987,17083.176,5.8789926,NULL,400.3308,14.06337,64.36859,4.2564154,0.0
8.811472,270.20956,12138.423,10.520555,360.29556,437.5154,15.952681,67.878494,5.587396,0.0
4.126581,113.024475,40528.805,6.489951,NULL,392.10913,15.793391,68.79744,3.5047507,0.0
5.7353587,149.17169,28628.152,5.073074,NULL,465.5549,12.20195,65.90985,4.085055,0.0
8.000775,237.51926,18419.133,8.32333,308.00632,396.37656,13.492536,82.75328,4.5192094,0.0
8.775047,191.52687,21768.64,4.7510047,387.24554,435.5234,11.875184,56.0291,3.830699,0.0
8.303831,222.95004,26030.62,7.1089735,NULL,368.2845,14.383585,70.0727,3.3926568,0.0
5.0822415,191.76704,17739.2,9.111722,309.7875,413.15863,12.307109,88.892555,5.056379,0.0
5.8135467,184.03177,10112.207,6.536992,309.45117,441.59402,11.438175,77.508194,3.721426,0.0
3.4223943,141.30031,16017.612,8.214713,NULL,580.8708,10.60328,94.94911,3.676246,0.0
5.913375,148.60794,14467.786,6.1590953,NULL,427.041,14.423404,56.46039,2.499832,0.0
6.783024,236.27887,8213.772,9.332861,NULL,501.01852,11.590707,91.68093,4.778808,0.0
6.83606,205.66772,18321.328,6.7128544,297.8372,494.48425,13.808924,70.714226,4.9525084,0.0
4.8843884,136.55779,28392.426,8.4404,NULL,386.104,13.831877,73.824554,3.6167006,0.0
8.331553,238.99242,11635.772,3.9232392,276.40228,406.24512,15.410764,NULL,2.6923888,0.0
7.819659,225.10684,16403.953,7.0933104,313.16812,413.20895,15.375616,32.68185,2.4023373,0.0
5.428357,167.01738,24930.2,7.967086,334.08698,400.39343,18.17915,70.3127,2.8478436,0.0
4.556657,156.42294,14400.719,9.461285,NULL,483.74573,7.8977246,54.913944,4.392257,0.0
7.3330035,189.44797,32358.54,6.3463783,341.34644,490.6253,12.537466,61.58138,2.6420038,0.0
7.1143866,196.53397,27022.709,6.1767864,NULL,497.5236,18.704279,59.73044,3.7626824,0.0
6.3769503,170.22708,16079.361,5.4338026,331.8569,311.7729,15.703708,54.01311,4.284387,0.0
9.338235,248.37602,17416.803,6.665873,342.7208,505.6774,19.742815,58.65853,1.8725725,0.0
NULL,130.55856,17429.584,6.3176546,322.0596,524.6456,15.3180485,75.37641,5.541322,0.0
8.933878,278.23175,14179.623,8.1282625,318.3565,335.2405,16.6649,48.357258,4.3747964,0.0
10.60059,274.96878,21558.309,6.112819,350.3637,331.12048,12.610799,NULL,5.4777,0.0
6.8388166,196.19621,11877.236,9.6247,365.34885,363.80347,14.924058,41.121384,4.7765365,0.0
5.6008763,183.57378,20411.664,9.753766,336.40482,368.36,11.095878,66.82012,4.362034,0.0
6.1025333,179.39723,24196.264,7.155344,321.4421,525.9001,13.478149,60.05829,2.2925737,0.0
6.490923,189.03159,30453.623,6.060119,297.5128,476.91672,14.973969,47.01289,4.3723335,0.0
8.506979,197.74515,20098.2,6.456556,344.12726,555.9198,9.028358,78.9331,3.8817937,0.0
7.413288,196.4523,17465.346,6.309196,355.1648,300.9335,13.178069,80.604774,3.2901058,0.0
NULL,252.40457,20197.248,2.5622554,350.54776,454.96982,12.031863,69.29225,5.1464424,0.0
7.586236,190.89021,16409.938,5.7390256,NULL,402.7995,13.906082,95.38266,4.351335,0.0
7.1033483,249.58936,4425.4263,8.211762,293.07867,268.44086,18.422985,68.4742,4.4171934,0.0
6.153496,163.20555,48175.85,7.1538033,299.56674,344.71698,5.1593804,55.52895,4.8199706,0.0
2.376768,129.86397,11684.111,9.974808,301.42975,503.9104,8.741258,76.31069,3.6292179,0.0
7.514836,215.43953,17017.43,7.417041,335.65247,483.65802,14.532854,66.03725,4.299732,0.0
7.4451895,225.39778,24741.535,9.248499,NULL,402.11563,15.535979,87.083916,3.6378946,0.0
4.8352976,136.29504,23031.215,5.560179,358.93307,567.4637,11.505803,60.773857,3.6337607,0.0
8.37628,248.13286,27824.191,7.1005235,343.05798,433.4499,18.658886,53.30376,5.703963,0.0
7.945909,213.0664,16769.89,4.7453403,292.41925,478.16672,14.189857,82.054405,3.5854313,0.0
8.727778,202.41951,25521.889,3.8302383,326.90793,461.9588,16.611458,104.37325,3.8315403,0.0
6.089431,207.26714,11339.166,8.888348,317.2791,531.769,11.674318,48.35825,4.366861,0.0
7.172323,191.38942,14702.059,6.5571046,313.86627,525.031,12.630181,108.26523,3.0842156,0.0
8.332953,236.53241,18881.795,4.275693,NULL,384.72916,15.121056,55.50774,3.4082997,0.0
NULL,231.9733,21460.838,8.673483,360.6722,375.08206,12.178788,66.8645,3.9550908,0.0
4.5633707,152.90756,13490.608,7.499917,338.58493,524.10803,14.14399,69.01624,4.825179,0.0
NULL,181.08066,30050.44,7.9756308,360.0869,378.15424,17.674564,NULL,3.5224864,0.0
3.676845,173.6777,22581.225,12.653362,289.12683,599.72925,8.386408,49.658554,5.461473,0.0
NULL,169.35593,23133.662,8.247828,337.04788,330.35532,14.74909,58.35685,3.517153,0.0
7.8890796,208.40237,24974.693,7.296282,NULL,453.167,12.529679,60.435017,4.034041,0.0
5.5257688,188.15598,16113.011,8.306927,NULL,363.47186,12.094513,74.71867,4.4014125,0.0
4.8580556,159.69556,32886.527,7.6893044,NULL,337.38803,23.108015,76.09447,4.1309724,0.0
3.27282,145.49231,7408.976,11.996016,336.6878,433.7097,10.458875,NULL,4.3185163,0.0
7.1175785,186.19968,31528.95,6.3870373,335.34888,380.57828,19.073996,75.90307,4.3334017,0.0
7.8222575,200.00279,22411.008,5.2835937,343.08038,593.4836,12.273073,75.25621,3.0808659,0.0
4.334058,155.82935,13351.414,8.603927,321.78696,387.52182,7.8094444,77.87922,2.613532,0.0
NULL,214.03531,10039.538,10.130125,383.7543,487.42163,18.917583,51.48535,3.2597492,0.0
8.839584,246.06648,21179.762,7.7176623,343.0474,753.3426,16.9179,60.43603,3.1180394,0.0
5.290667,160.43202,9265.1045,9.272066,358.54715,464.57333,11.220818,67.646065,3.5305736,0.0
7.8732715,182.64665,25337.123,3.7150652,362.4846,315.18994,12.132425,65.49992,3.306393,0.0
7.148441,173.27281,30656.164,4.7378254,NULL,525.8848,14.567819,57.82202,4.30857,0.0
6.453605,175.47934,25257.648,7.6265297,263.40125,376.5249,15.755402,NULL,5.568265,0.0
NULL,189.82343,20278.338,6.79994,NULL,314.83417,10.092087,46.6293,4.9400144,1.0
5.654119,171.75156,16431.205,7.2834544,387.90463,419.09732,11.814853,86.308235,3.4662645,1.0
7.6506834,239.49014,15326.925,8.9278965,373.4363,425.33636,17.883593,NULL,4.0437107,1.0
6.418203,173.44621,19617.309,7.396472,321.86526,391.66748,18.45395,46.345863,2.6709766,1.0
6.848,199.77681,26296.95,7.3391733,354.25055,397.53647,22.139957,51.534966,3.8152275,1.0
6.9916854,152.97621,20389.594,2.6483898,331.25293,460.14618,15.485378,69.67004,3.7248235,1.0
5.9247994,111.478584,15413.896,6.9000297,347.86185,277.58807,13.261143,74.19399,4.188928,1.0
7.5266805,192.1671,38468.414,6.6163673,290.64175,449.31754,13.055895,58.768612,4.148223,1.0
NULL,233.06343,36640.37,10.000217,435.11517,337.6644,16.635475,61.07371,4.8497553,1.0
5.324641,142.80698,728.75085,8.4033165,NULL,496.9976,15.174664,60.077854,3.6520033,1.0
9.038326,227.35767,34353.84,5.5732775,231.05368,421.6645,16.33142,92.64338,3.706266,1.0
5.9459887,151.68579,12356.905,7.89412,342.0291,471.12213,15.725467,57.683067,3.7933292,1.0
6.195087,195.44316,19331.193,9.112558,342.8718,425.50287,17.212456,85.1142,4.1965585,1.0
9.062822,246.6297,27959.926,5.6499705,308.78076,434.39545,21.142054,44.14935,3.7303698,1.0
7.1374288,210.50275,17506.61,7.3049283,301.642,304.23947,13.076008,64.23094,2.9641814,1.0
6.2320104,208.66817,12149.696,8.5600395,NULL,325.3447,13.246996,33.380352,1.641515,1.0
7.7808685,221.8445,40483.73,6.1460986,302.32968,563.72,11.753046,51.559464,4.602027,1.0
7.1500463,238.79823,14708.475,8.606774,450.91446,365.73914,14.966532,53.144978,2.6338909,1.0
4.574125,134.2013,22520.418,8.191827,403.34238,372.20013,11.260914,69.04716,3.0865,1.0
6.179312,159.77327,21532.52,8.063334,272.44086,509.77213,11.010545,99.996284,2.951961,1.0
5.5663285,153.77551,14574.661,8.01155,NULL,388.05035,14.200557,75.55522,3.4247608,1.0
NULL,160.0951,26561.57,7.1870217,322.09045,372.62354,11.455203,57.15096,5.13678,1.0
7.185168,209.68314,24909.783,6.6910696,NULL,501.78543,16.088648,75.671326,3.955847,1.0
NULL,160.91582,13943.245,8.39973,380.76846,344.15424,15.208691,75.57506,4.1415524,1.0
6.990453,225.92345,17679.352,7.2488666,377.86804,527.2058,13.787264,87.83905,5.184442,1.0
5.810742,151.87617,25419.55,7.8741665,313.3648,494.15298,14.646685,77.37381,3.436967,1.0
7.4441657,211.44632,20003.498,7.2383018,NULL,524.64526,13.778226,49.900898,3.8208656,1.0
4.3748775,144.23718,17384.258,8.898437,NULL,402.27118,13.715804,55.989796,3.0301077,1.0
6.6025395,174.63298,21607.482,6.581327,308.93143,657.57043,9.0644455,68.82705,3.5924962,1.0
6.857494,233.21057,22603.65,6.627059,368.10577,412.43466,16.926174,62.5579,4.306581,1.0
NULL,176.77219,19486.191,7.960133,412.4073,276.58862,16.710056,33.56304,3.8881774,1.0
6.7898207,197.30002,22527.682,5.166942,399.98175,422.48203,15.916605,47.935104,4.5120683,1.0
8.560349,244.7967,14254.661,7.4539003,315.97116,500.5866,18.228748,57.36554,2.9392126,1.0
NULL,113.175964,9943.93,6.337138,354.29758,415.33835,19.676168,23.075806,3.7874756,1.0
8.277059,242.55925,12715.814,5.1287327,371.30273,561.76117,15.220021,61.799015,3.7513242,1.0
NULL,157.78156,13711.724,6.133935,NULL,289.74667,13.172721,60.457764,5.06847,1.0
6.921257,158.29205,31177.133,6.9789934,NULL,531.6575,11.482186,59.998554,3.5403843,1.0
5.636924,159.1394,27283.781,6.9187264,328.9073,317.831,13.611408,36.335197,3.007138,1.0
6.6075034,231.5658,26420.809,9.57782,418.24094,443.31577,15.671203,61.36442,3.4471111,1.0
4.9514136,153.21214,20117.36,8.985572,391.06903,418.3302,11.831691,68.38761,3.8706813,1.0
5.913133,184.39316,40847.76,7.0418277,331.95996,563.41,21.917377,58.839203,3.9002113,1.0
NULL,232.46872,15873.034,6.365469,313.2636,365.6265,10.392937,59.65921,4.7067747,1.0
5.796237,156.34709,15671.119,8.408832,NULL,571.6137,17.548426,74.4027,2.4836433,1.0
5.0396733,154.41833,23027.549,7.7598433,422.76907,490.33276,17.72839,69.50852,4.8648663,1.0
6.163519,185.79031,37282.523,8.240831,NULL,411.1836,16.162058,84.931404,3.4772449,1.0
6.339143,167.41971,16364.159,8.095991,312.39407,372.51163,21.887087,91.06635,3.355765,1.0
7.610673,193.66187,20511.621,6.6543317,NULL,394.5954,14.319385,39.497265,5.4048176,1.0
5.782079,200.4048,25366.121,9.270066,NULL,525.53296,10.675517,54.081093,5.0593615,1.0
6.4515038,179.52893,7990.8916,6.1968765,377.26984,386.54175,15.434513,74.99252,6.3076787,1.0
NULL,179.5781,47591.28,8.0973015,NULL,548.8705,13.800071,58.2198,3.685593,1.0
6.920449,196.3194,39251.184,8.493784,317.38232,487.50436,14.6978445,41.753727,4.4988184,1.0
6.5491877,212.92213,19236.012,7.96019,NULL,424.39804,12.587048,49.58557,4.190311,1.0
6.3932314,185.83615,17258.113,7.329999,330.13214,326.42706,11.6503935,47.640015,3.6443882,1.0
6.1002455,160.60823,13886.81,7.542775,366.68878,449.94827,18.72286,64.39052,2.1748981,1.0
6.3594313,208.20302,23347.172,9.000396,NULL,336.5856,14.173906,NULL,3.6364949,1.0
6.272475,190.20071,14642.205,9.734512,399.05295,448.56827,16.557177,74.43539,4.612536,1.0
NULL,161.25034,23469.22,8.392832,NULL,448.78796,13.83628,70.20674,3.6002204,1.0
7.493844,197.33128,26678.393,7.1984344,269.89233,375.50305,13.134916,69.590805,3.8199465,1.0
7.635265,205.06763,17796.375,7.156738,306.8003,370.56104,17.486814,32.92072,3.9483035,1.0
9.097617,263.82413,38413.06,7.634362,274.959,437.26352,18.285883,74.512566,5.4736633,1.0
8.040144,224.86348,6879.7646,8.13693,418.95502,360.95767,12.405913,73.21799,3.9864597,1.0
7.296909,149.0795,15931.43,6.5500965,276.01328,367.90482,14.723055,62.63445,4.671448,1.0
8.226808,191.27869,16472.191,6.863927,NULL,354.92624,15.183645,63.416786,2.1887019,1.0
8.014183,244.1201,30566.768,7.7144465,307.98746,309.93042,22.641598,61.57846,3.417076,1.0
9.252893,236.09879,12855.347,5.784976,276.28632,329.92276,12.6090765,55.61776,3.5664346,1.0
7.2881126,216.61247,18979.982,7.6685104,358.9786,384.69495,14.163607,53.313046,3.6269898,1.0
4.865444,114.4639,32858.484,7.47307,365.30115,533.3032,16.1516,45.64739,5.0702543,1.0
4.762829,153.29701,22777.531,6.8417206,NULL,522.7362,15.785509,86.12862,2.4717863,1.0
5.1415067,111.994026,11288.635,5.8417497,389.22568,315.22968,12.982475,81.15924,4.510578,1.0
4.8863797,159.31798,38633.305,8.370179,375.89917,448.05087,16.820616,59.18319,3.227849,1.0
9.45412,224.81714,21379.965,5.4076915,227.66563,431.613,15.772334,52.033844,4.058626,1.0
7.000523,219.44264,26012.13,6.2808867,395.24133,483.3199,19.538635,46.861385,4.3336887,1.0
8.323982,262.2186,21292.828,7.076944,350.32574,538.7923,17.684654,72.34381,4.153783,1.0
6.643159,188.91354,32873.82,6.791509,333.84885,336.5615,14.70681,67.84485,4.5621977,1.0
NULL,208.20453,17835.309,8.93033,351.21497,278.26062,10.208344,52.248516,5.70969,1.0
6.7586565,190.33728,20666.453,6.7836604,NULL,484.6087,9.784777,86.69545,2.7438903,1.0
8.628894,186.63771,13688.074,6.2890363,254.3588,392.70688,12.387633,53.150764,3.0713503,1.0
9.794718,254.42506,12490.559,5.9924803,291.19727,576.0461,11.665297,80.69821,2.8071299,1.0
5.376078,185.54048,36026.402,9.649943,343.48663,347.56506,14.004449,NULL,3.6292503,1.0
5.603326,207.89719,36873.56,7.6313457,404.6729,511.43753,13.515236,85.34558,3.9004214,1.0
8.592418,228.67604,33013.48,8.172357,NULL,328.55844,17.128155,NULL,3.701288,1.0
7.2667813,178.2577,27468.682,6.043959,314.39062,400.625,13.665328,87.131874,3.919827,1.0
8.064652,214.81668,27172.895,6.3691754,253.48123,490.28036,12.458831,65.39948,3.3241127,1.0
